,Unnamed: 0,wellName,MD,SW,PredictedSw,VSH,PredictedVSH,PHIF,PredictedPHIF
5261,23250,15/9-F-11 B,4284.6,0.793,0.65093035,0.531,0.5540831,0.094,0.09113279
5262,23251,15/9-F-11 B,4284.7,0.825,0.6484325,0.523,0.5446725,0.092,0.09318724
5263,23252,15/9-F-11 B,4284.8,0.864,0.6749073,0.526,0.54789126,0.091,0.08864635
5264,23253,15/9-F-11 B,4284.9,0.883,0.6581988,0.514,0.5343741,0.091,0.09415437
5265,23254,15/9-F-11 B,4285.0,0.879,0.6557753,0.511,0.5314652,0.091,0.09520665
5266,23255,15/9-F-11 B,4285.1,0.905,0.67415035,0.526,0.5481798,0.086,0.08807258
5267,23256,15/9-F-11 B,4285.2,0.959,0.65043575,0.511,0.5312139,0.078,0.0943169
5268,23257,15/9-F-11 B,4285.3,1.0,0.6667427,0.527,0.5484109,0.069,0.08563024
5269,23258,15/9-F-11 B,4285.4,1.0,0.67682916,0.533,0.5549153,0.063,0.0814473
5270,23259,15/9-F-11 B,4285.5,1.0,0.69475985,0.552,0.5760616,0.061,0.07449344
5271,23260,15/9-F-11 B,4285.6,1.0,0.6898277,0.549,0.5723825,0.059,0.076081455
5272,23261,15/9-F-11 B,4285.7,1.0,0.6795213,0.55,0.5734131,0.055,0.07787526
5273,23262,15/9-F-11 B,4285.8,1.0,0.6580973,0.55,0.5742413,0.051,0.08167291
5274,23263,15/9-F-11 B,4285.9,1.0,0.65537286,0.558,0.582384,0.047,0.08086482
5275,23264,15/9-F-11 B,4286.0,1.0,0.64837086,0.553,0.57741773,0.045,0.08168109
5276,23265,15/9-F-11 B,4286.1,1.0,0.62321115,0.552,0.5756639,0.044,0.08563498
5277,23266,15/9-F-11 B,4286.2,1.0,0.62383264,0.549,0.57200825,0.045,0.083882004
5278,23267,15/9-F-11 B,4286.3,0.915,0.5734923,0.501,0.5189614,0.051,0.097743854
5279,23268,15/9-F-11 B,4286.4,0.622,0.45773852,0.449,0.46189082,0.067,0.12918779
5280,23269,15/9-F-11 B,4286.5,0.401,0.3592449,0.406,0.41490442,0.091,0.1580441
5281,23270,15/9-F-11 B,4286.6,0.17,0.25561896,0.358,0.36563063,0.153,0.18697275
5282,23271,15/9-F-11 B,4286.7,0.124,0.20433772,0.311,0.31719133,0.172,0.20358232
5283,23272,15/9-F-11 B,4286.8,0.12,0.17539364,0.266,0.27126053,0.188,0.2163021
5284,23273,15/9-F-11 B,4286.9,0.108,0.16576096,0.239,0.24287413,0.2,0.22278099
5285,23274,15/9-F-11 B,4287.0,0.105,0.16393286,0.225,0.22799398,0.206,0.22404718
5286,23304,15/9-F-11 B,4290.0,0.105,0.14320475,0.154,0.1532089,0.213,0.22452442
5287,23305,15/9-F-11 B,4290.1,0.108,0.14407268,0.161,0.15982704,0.214,0.22530839
5288,23306,15/9-F-11 B,4290.2,0.108,0.14627567,0.162,0.1616019,0.213,0.22431839
5289,23307,15/9-F-11 B,4290.3,0.11,0.14652035,0.167,0.16666038,0.213,0.22480309
5290,23308,15/9-F-11 B,4290.4,0.11,0.1486817,0.169,0.16849564,0.212,0.2245369
5291,23309,15/9-F-11 B,4290.5,0.11,0.15008909,0.172,0.17155035,0.212,0.22420484
5292,23310,15/9-F-11 B,4290.6,0.111,0.15093991,0.171,0.17073716,0.212,0.22420916
5293,23311,15/9-F-11 B,4290.7,0.111,0.15175265,0.166,0.16560464,0.213,0.22371612
5294,23312,15/9-F-11 B,4290.8,0.108,0.14424849,0.169,0.16829078,0.216,0.22769529
5295,23313,15/9-F-11 B,4290.9,0.111,0.14549693,0.161,0.16019034,0.216,0.22689497
5296,23314,15/9-F-11 B,4291.0,0.11,0.14496988,0.156,0.15460965,0.217,0.22732979
5297,23315,15/9-F-11 B,4291.1,0.109,0.14491218,0.149,0.1476633,0.218,0.22759686
5298,23316,15/9-F-11 B,4291.2,0.108,0.14682952,0.151,0.14896502,0.215,0.22678919
5299,23317,15/9-F-11 B,4291.3,0.11,0.15238732,0.147,0.1453134,0.212,0.22387443
5300,23318,15/9-F-11 B,4291.4,0.111,0.15633315,0.157,0.15509535,0.206,0.22138132
5301,23319,15/9-F-11 B,4291.5,0.116,0.16148135,0.154,0.15272991,0.202,0.21835236
5302,23320,15/9-F-11 B,4291.6,0.109,0.16485494,0.15,0.14750595,0.199,0.21570295
5303,23321,15/9-F-11 B,4291.7,0.115,0.1698356,0.144,0.14097257,0.197,0.21215123
5304,23322,15/9-F-11 B,4291.8,0.114,0.17068386,0.132,0.12898298,0.196,0.20990023
5305,23323,15/9-F-11 B,4291.9,0.108,0.17146286,0.134,0.13106547,0.193,0.20747054
5306,23346,15/9-F-11 B,4294.2,0.195,0.22399214,0.262,0.2658031,0.155,0.19241847
5307,23347,15/9-F-11 B,4294.3,0.197,0.24355996,0.286,0.2901356,0.158,0.18830246
5308,23348,15/9-F-11 B,4294.4,0.202,0.27593338,0.338,0.34406334,0.158,0.18071043
5309,23349,15/9-F-11 B,4294.5,0.255,0.38155887,0.407,0.41725847,0.154,0.15255241
5310,23350,15/9-F-11 B,4294.6,0.357,0.48940885,0.444,0.4572637,0.145,0.1242802
5311,23351,15/9-F-11 B,4294.7,0.641,0.5846474,0.479,0.49577698,0.091,0.09939365
5312,23352,15/9-F-11 B,4294.8,0.894,0.65405405,0.493,0.50947034,0.069,0.08620936
5313,23353,15/9-F-11 B,4294.9,1.0,0.7045935,0.511,0.5284728,0.053,0.07510921
5314,23354,15/9-F-11 B,4295.0,1.0,0.74645185,0.539,0.5601193,0.045,0.06428349
5315,23355,15/9-F-11 B,4295.1,1.0,0.79695654,0.567,0.58983815,0.042,0.056205243
5316,23356,15/9-F-11 B,4295.2,1.0,0.78079116,0.565,0.58892906,0.042,0.05966127
5317,23357,15/9-F-11 B,4295.3,1.0,0.77228236,0.549,0.5699558,0.042,0.064517975
5318,23358,15/9-F-11 B,4295.4,1.0,0.78461033,0.548,0.5689505,0.043,0.06332059
5319,23359,15/9-F-11 B,4295.5,1.0,0.79984283,0.551,0.57240033,0.045,0.058895275
5320,23360,15/9-F-11 B,4295.6,1.0,0.8152945,0.555,0.5768242,0.047,0.05548635
5321,23361,15/9-F-11 B,4295.7,1.0,0.8132143,0.546,0.56633246,0.048,0.05757314
5322,23362,15/9-F-11 B,4295.8,1.0,0.8034737,0.532,0.5506926,0.049,0.059127584
5323,23363,15/9-F-11 B,4295.9,1.0,0.82348216,0.55,0.5699916,0.05,0.054680467
5324,23364,15/9-F-11 B,4296.0,1.0,0.80546194,0.539,0.55806303,0.053,0.057658494
5325,23365,15/9-F-11 B,4296.1,1.0,0.8066899,0.54,0.55930316,0.059,0.056488752
5326,23366,15/9-F-11 B,4296.2,1.0,0.8050504,0.544,0.56397134,0.062,0.05667895
5327,23367,15/9-F-11 B,4296.3,1.0,0.78214,0.53,0.5489348,0.062,0.06286301
5328,23368,15/9-F-11 B,4296.4,1.0,0.78333616,0.533,0.55172455,0.058,0.06386407
5329,23369,15/9-F-11 B,4296.5,1.0,0.8015154,0.548,0.56921536,0.055,0.060320497
5330,23370,15/9-F-11 B,4296.6,1.0,0.804734,0.554,0.5754386,0.055,0.059117913
5331,23371,15/9-F-11 B,4296.7,1.0,0.7821595,0.543,0.56329894,0.056,0.061408386
5332,23372,15/9-F-11 B,4296.8,1.0,0.76821303,0.533,0.5526346,0.057,0.06250104
5333,23373,15/9-F-11 B,4296.9,1.0,0.77218294,0.537,0.55677164,0.058,0.060786113
5334,23374,15/9-F-11 B,4297.0,1.0,0.7733824,0.539,0.5593478,0.059,0.06059304
5335,23375,15/9-F-11 B,4297.1,1.0,0.755797,0.528,0.5469033,0.062,0.065662146
5336,23376,15/9-F-11 B,4297.2,0.892,0.69773304,0.516,0.53518414,0.065,0.07688193
5337,23377,15/9-F-11 B,4297.3,0.836,0.6834231,0.526,0.5461993,0.065,0.07784869
5338,23378,15/9-F-11 B,4297.4,0.868,0.65672326,0.507,0.524674,0.059,0.08494273
5339,23379,15/9-F-11 B,4297.5,0.884,0.636477,0.493,0.5093356,0.052,0.08912529
5340,23380,15/9-F-11 B,4297.6,1.0,0.64123577,0.492,0.5082109,0.048,0.088697165
5341,23381,15/9-F-11 B,4297.7,0.901,0.60812336,0.477,0.49065372,0.052,0.09965066
5342,23382,15/9-F-11 B,4297.8,0.705,0.5575893,0.471,0.48523667,0.063,0.10967565
5343,23383,15/9-F-11 B,4297.9,0.514,0.5201613,0.475,0.4909658,0.078,0.11782904
5344,23384,15/9-F-11 B,4298.0,0.338,0.48298454,0.469,0.4852356,0.094,0.12694877
5345,23385,15/9-F-11 B,4298.1,0.259,0.44557524,0.459,0.47428557,0.108,0.13790853
5346,23386,15/9-F-11 B,4298.2,0.239,0.45001727,0.471,0.48831126,0.117,0.1356882
5347,23387,15/9-F-11 B,4298.3,0.231,0.43241224,0.465,0.4817699,0.12,0.14026551
5348,23441,15/9-F-11 B,4303.7,0.123,0.20649272,0.321,0.32802477,0.201,0.21382742
5349,23442,15/9-F-11 B,4303.8,0.124,0.21383011,0.327,0.33406976,0.201,0.21221372
5350,23443,15/9-F-11 B,4303.9,0.126,0.20951617,0.321,0.3282661,0.202,0.21311356
5351,23444,15/9-F-11 B,4304.0,0.128,0.19848013,0.307,0.31279686,0.204,0.21628363
5352,23445,15/9-F-11 B,4304.1,0.129,0.19488284,0.303,0.3088061,0.207,0.21766831
5353,23446,15/9-F-11 B,4304.2,0.117,0.19951087,0.311,0.31722793,0.21,0.21706375
5354,23447,15/9-F-11 B,4304.3,0.145,0.19876188,0.304,0.30994052,0.211,0.21848118
5355,23448,15/9-F-11 B,4304.4,0.148,0.19867957,0.298,0.30343604,0.211,0.21906835
5356,23449,15/9-F-11 B,4304.5,0.149,0.20013523,0.3,0.30538163,0.211,0.21826452
5357,23450,15/9-F-11 B,4304.6,0.164,0.20114589,0.29,0.29504186,0.211,0.21991491
5358,23451,15/9-F-11 B,4304.7,0.17,0.19881833,0.289,0.29445043,0.215,0.22267129
5359,23452,15/9-F-11 B,4304.8,0.174,0.204472,0.298,0.30379307,0.216,0.22069831
5360,23453,15/9-F-11 B,4304.9,0.174,0.2069503,0.306,0.31211743,0.218,0.21977195
5361,23454,15/9-F-11 B,4305.0,0.172,0.2026844,0.301,0.30667898,0.221,0.2211097
5362,23455,15/9-F-11 B,4305.1,0.172,0.1975731,0.293,0.29829264,0.225,0.22331354
5363,23456,15/9-F-11 B,4305.2,0.177,0.19149125,0.289,0.2944443,0.23,0.22502561
5364,23457,15/9-F-11 B,4305.3,0.179,0.18693101,0.282,0.28748265,0.234,0.22667955
5365,23458,15/9-F-11 B,4305.4,0.177,0.17623356,0.264,0.26782545,0.235,0.22956574
5366,23459,15/9-F-11 B,4305.5,0.177,0.17422992,0.261,0.26502973,0.236,0.23102005
5367,23460,15/9-F-11 B,4305.6,0.181,0.17976475,0.265,0.2695892,0.234,0.22807509
5368,23461,15/9-F-11 B,4305.7,0.182,0.17712885,0.254,0.25785905,0.234,0.22933672
5369,23462,15/9-F-11 B,4305.8,0.18,0.16952845,0.233,0.23505805,0.236,0.233926
5370,23463,15/9-F-11 B,4305.9,0.178,0.1692692,0.225,0.22746019,0.237,0.23344606
5371,23464,15/9-F-11 B,4306.0,0.178,0.16791925,0.23,0.23229419,0.238,0.23374236
5372,23465,15/9-F-11 B,4306.1,0.176,0.16560784,0.232,0.23436968,0.239,0.23493548
5373,23466,15/9-F-11 B,4306.2,0.173,0.16406223,0.227,0.22897588,0.239,0.2355482
5374,23467,15/9-F-11 B,4306.3,0.172,0.16404814,0.224,0.22593538,0.24,0.23551548
5375,23468,15/9-F-11 B,4306.4,0.171,0.16555715,0.222,0.22445728,0.239,0.23394574
5376,23469,15/9-F-11 B,4306.5,0.171,0.1656689,0.213,0.21482679,0.239,0.23477778
5377,23470,15/9-F-11 B,4306.6,0.173,0.16874889,0.205,0.20539749,0.238,0.23351242
5378,23471,15/9-F-11 B,4306.7,0.175,0.16885462,0.207,0.20798282,0.238,0.23270139
5379,23472,15/9-F-11 B,4306.8,0.176,0.16831964,0.207,0.20837535,0.238,0.23298343
5380,23473,15/9-F-11 B,4306.9,0.174,0.16493842,0.212,0.21347566,0.241,0.23486541
5381,23474,15/9-F-11 B,4307.0,0.175,0.15984428,0.211,0.21260019,0.244,0.23838727
5382,23475,15/9-F-11 B,4307.1,0.174,0.15676278,0.208,0.20993231,0.247,0.2407366
5383,23476,15/9-F-11 B,4307.2,0.172,0.15566051,0.204,0.20551215,0.247,0.24207257
5384,23477,15/9-F-11 B,4307.3,0.172,0.1555844,0.209,0.21015029,0.246,0.24222155
5385,23478,15/9-F-11 B,4307.4,0.172,0.15584421,0.218,0.2200285,0.245,0.24170256
5386,23479,15/9-F-11 B,4307.5,0.173,0.15780333,0.22,0.22205247,0.243,0.2407261
5387,23480,15/9-F-11 B,4307.6,0.177,0.16389209,0.205,0.20547463,0.24,0.23844913
5388,23481,15/9-F-11 B,4307.7,0.175,0.16497734,0.195,0.19554937,0.241,0.23893355
5389,23482,15/9-F-11 B,4307.8,0.176,0.1688787,0.18,0.1795504,0.241,0.23709512
5390,23483,15/9-F-11 B,4307.9,0.175,0.17020819,0.174,0.1731944,0.241,0.23633619
5391,23484,15/9-F-11 B,4308.0,0.172,0.170445,0.168,0.16605155,0.242,0.23611812
5392,23485,15/9-F-11 B,4308.1,0.17,0.16542813,0.187,0.1864012,0.243,0.23775654
5393,23486,15/9-F-11 B,4308.2,0.17,0.16532063,0.197,0.19756895,0.242,0.2366099
5394,23487,15/9-F-11 B,4308.3,0.169,0.1620453,0.203,0.20406933,0.244,0.23836294
5395,23488,15/9-F-11 B,4308.4,0.169,0.16156265,0.198,0.1986668,0.245,0.23899415
5396,23489,15/9-F-11 B,4308.5,0.168,0.16111779,0.194,0.19493803,0.246,0.24014533
5397,23490,15/9-F-11 B,4308.6,0.165,0.15998697,0.194,0.19466257,0.246,0.24125
5398,23491,15/9-F-11 B,4308.7,0.164,0.15719488,0.206,0.20758255,0.246,0.2421427
5399,23492,15/9-F-11 B,4308.8,0.163,0.16228047,0.192,0.19230492,0.245,0.24036357
5400,23493,15/9-F-11 B,4308.9,0.17,0.16490063,0.179,0.17845592,0.245,0.24007803
5401,23494,15/9-F-11 B,4309.0,0.178,0.16558719,0.193,0.19289418,0.243,0.23912188
5402,23495,15/9-F-11 B,4309.1,0.184,0.16933176,0.199,0.19919293,0.24,0.23671632
5403,23496,15/9-F-11 B,4309.2,0.188,0.17527369,0.2,0.20077686,0.235,0.2336373
5404,23497,15/9-F-11 B,4309.3,0.195,0.18417203,0.199,0.19892968,0.229,0.22873974
5405,23498,15/9-F-11 B,4309.4,0.195,0.18958646,0.197,0.19677502,0.224,0.22608253
5406,23499,15/9-F-11 B,4309.5,0.199,0.20220083,0.193,0.1920308,0.216,0.21945167
5407,23500,15/9-F-11 B,4309.6,0.211,0.21512643,0.2,0.2000029,0.206,0.21281908
5408,23501,15/9-F-11 B,4309.7,0.232,0.23590991,0.209,0.20890833,0.194,0.20351675
5409,23502,15/9-F-11 B,4309.8,0.25,0.2609409,0.203,0.2013916,0.184,0.19433846
5410,23503,15/9-F-11 B,4309.9,0.258,0.27436993,0.193,0.19141708,0.18,0.18993926
5411,23504,15/9-F-11 B,4310.0,0.257,0.25823015,0.205,0.2043878,0.182,0.19629645
5412,23505,15/9-F-11 B,4310.1,0.255,0.25326267,0.203,0.2018605,0.184,0.19887055
5413,23506,15/9-F-11 B,4310.2,0.257,0.25201577,0.201,0.19997697,0.184,0.2004883
5414,23507,15/9-F-11 B,4310.3,0.263,0.25436193,0.204,0.20282166,0.183,0.19993669
5415,23508,15/9-F-11 B,4310.4,0.268,0.25759697,0.201,0.19995536,0.182,0.19852938
5416,23509,15/9-F-11 B,4310.5,0.275,0.24993727,0.212,0.21154843,0.185,0.20108569
5417,23510,15/9-F-11 B,4310.6,0.266,0.23278746,0.219,0.21870072,0.194,0.20726967
5418,23511,15/9-F-11 B,4310.7,0.243,0.21840301,0.2,0.20011297,0.204,0.21250223
5419,23512,15/9-F-11 B,4310.8,0.229,0.20293695,0.196,0.19556285,0.215,0.21877557
5420,23513,15/9-F-11 B,4310.9,0.228,0.19195038,0.207,0.20716424,0.221,0.22307847
5421,23514,15/9-F-11 B,4311.0,0.229,0.19107807,0.204,0.20450677,0.222,0.2232788
5422,23515,15/9-F-11 B,4311.1,0.233,0.19263303,0.207,0.20749496,0.22,0.22173312
5423,23516,15/9-F-11 B,4311.2,0.239,0.1946209,0.209,0.209732,0.217,0.2206033
5424,23517,15/9-F-11 B,4311.3,0.231,0.19139338,0.214,0.21514194,0.216,0.2213384
5425,23518,15/9-F-11 B,4311.4,0.227,0.18881622,0.199,0.19908409,0.217,0.22373062
5426,23519,15/9-F-11 B,4311.5,0.231,0.1868135,0.21,0.21090186,0.215,0.22334634
5427,23520,15/9-F-11 B,4311.6,0.231,0.18584102,0.265,0.26920825,0.213,0.22112757
5428,23521,15/9-F-11 B,4311.7,0.246,0.21122938,0.299,0.30500862,0.206,0.21262631
5429,23522,15/9-F-11 B,4311.8,0.258,0.23125964,0.322,0.32865807,0.196,0.20452358
5430,23523,15/9-F-11 B,4311.9,0.237,0.229709,0.315,0.32048738,0.188,0.2036984
5431,23524,15/9-F-11 B,4312.0,0.319,0.24565661,0.307,0.3119007,0.183,0.19991635
5432,23525,15/9-F-11 B,4312.1,0.137,0.1826224,0.285,0.2902837,0.182,0.21423154
5433,23526,15/9-F-11 B,4312.2,0.138,0.1797145,0.282,0.28701034,0.185,0.2155077
5434,23527,15/9-F-11 B,4312.3,0.146,0.17592311,0.26,0.26404774,0.188,0.21737142
5435,23528,15/9-F-11 B,4312.4,0.157,0.18294972,0.228,0.22985701,0.191,0.2162369
5436,23529,15/9-F-11 B,4312.5,0.153,0.17718351,0.212,0.21276402,0.197,0.21833436
5437,23530,15/9-F-11 B,4312.6,0.159,0.17404738,0.199,0.19916385,0.206,0.22056247
5438,23531,15/9-F-11 B,4312.7,0.152,0.16388667,0.194,0.19405562,0.215,0.2247124
5439,23532,15/9-F-11 B,4312.8,0.106,0.14902934,0.174,0.1740612,0.221,0.22921792
5440,23541,15/9-F-11 B,4313.7,0.095,0.13491869,0.155,0.15366851,0.233,0.23347944
5441,23542,15/9-F-11 B,4313.8,0.098,0.13510668,0.152,0.15005073,0.233,0.23340665
5442,23543,15/9-F-11 B,4313.9,0.097,0.13514492,0.171,0.17062555,0.232,0.23442185
5443,23544,15/9-F-11 B,4314.0,0.102,0.13853684,0.178,0.1785746,0.23,0.23309545
5444,23545,15/9-F-11 B,4314.1,0.097,0.14128792,0.17,0.17019568,0.227,0.2306831
5445,23546,15/9-F-11 B,4314.2,0.102,0.14226231,0.161,0.16033648,0.225,0.22897868
5446,23547,15/9-F-11 B,4314.3,0.1,0.14325765,0.162,0.1597674,0.225,0.22862747
5447,23548,15/9-F-11 B,4314.4,0.102,0.14236733,0.16,0.15926738,0.224,0.22868761
5448,23549,15/9-F-11 B,4314.5,0.105,0.14443508,0.153,0.15149301,0.224,0.22776167
5449,23550,15/9-F-11 B,4314.6,0.108,0.14655969,0.144,0.14148684,0.223,0.22592673
5450,23551,15/9-F-11 B,4314.7,0.113,0.15018016,0.156,0.15504389,0.22,0.22428796
5451,23552,15/9-F-11 B,4314.8,0.111,0.15088254,0.166,0.16532671,0.219,0.2247231
5452,23553,15/9-F-11 B,4314.9,0.105,0.15149444,0.168,0.16721047,0.216,0.22394012
5453,23554,15/9-F-11 B,4315.0,0.121,0.16141832,0.167,0.16616893,0.21,0.21963331
5454,23555,15/9-F-11 B,4315.1,0.148,0.17382148,0.163,0.16112208,0.205,0.21492496
5455,23556,15/9-F-11 B,4315.2,0.146,0.17965743,0.153,0.15079616,0.199,0.21122243
5456,23557,15/9-F-11 B,4315.3,0.151,0.1843346,0.164,0.16238855,0.192,0.20898208
5457,23558,15/9-F-11 B,4315.4,0.168,0.19529903,0.156,0.15342747,0.185,0.2034199
5458,23559,15/9-F-11 B,4315.5,0.185,0.21028578,0.158,0.15572955,0.176,0.19586548
5459,23560,15/9-F-11 B,4315.6,0.207,0.22957689,0.166,0.1630509,0.165,0.18728536
5460,23561,15/9-F-11 B,4315.7,0.237,0.25708914,0.168,0.16484,0.152,0.17512241
5461,23564,15/9-F-11 B,4316.0,0.262,0.2854299,0.186,0.18404056,0.127,0.16365334
5462,23565,15/9-F-11 B,4316.1,0.258,0.2824682,0.191,0.18899341,0.125,0.1661624
5463,23566,15/9-F-11 B,4316.2,0.272,0.2823399,0.201,0.19945006,0.124,0.16780175
5464,23567,15/9-F-11 B,4316.3,0.286,0.283354,0.205,0.20334955,0.127,0.16889986
5465,23568,15/9-F-11 B,4316.4,0.285,0.28423375,0.204,0.20266108,0.131,0.1700005
5466,23569,15/9-F-11 B,4316.5,0.277,0.27224216,0.21,0.20874281,0.138,0.17607842
5467,23570,15/9-F-11 B,4316.6,0.273,0.26275826,0.204,0.20312403,0.139,0.1811862
5468,23571,15/9-F-11 B,4316.7,0.26,0.25170082,0.21,0.20891339,0.14,0.18591484
5469,23572,15/9-F-11 B,4316.8,0.261,0.25007182,0.209,0.20814638,0.14,0.18628478
5470,23573,15/9-F-11 B,4316.9,0.285,0.25915712,0.204,0.20304453,0.141,0.18205024
5471,23574,15/9-F-11 B,4317.0,0.276,0.25760865,0.21,0.2089948,0.144,0.18090758
5472,23607,15/9-F-11 B,4320.3,1.0,0.4264655,0.423,0.43132088,0.021,0.13299027
5473,23608,15/9-F-11 B,4320.4,1.0,0.44322455,0.422,0.42998597,0.027,0.1309616
5474,23609,15/9-F-11 B,4320.5,1.0,0.45541477,0.432,0.44068816,0.034,0.12894453
5475,23610,15/9-F-11 B,4320.6,1.0,0.4766435,0.431,0.4402043,0.041,0.1263108
5476,23611,15/9-F-11 B,4320.7,1.0,0.51280856,0.427,0.43495363,0.048,0.12177226
5477,23612,15/9-F-11 B,4320.8,0.881,0.49712366,0.426,0.43465698,0.055,0.12688613
5478,23613,15/9-F-11 B,4320.9,0.773,0.49122393,0.441,0.4522638,0.061,0.12653731
5479,23614,15/9-F-11 B,4321.0,0.806,0.50821894,0.436,0.44612405,0.064,0.12792335
5480,23615,15/9-F-11 B,4321.1,0.961,0.57416767,0.445,0.45525724,0.064,0.11786806
5481,23616,15/9-F-11 B,4321.2,1.0,0.6141529,0.464,0.4768503,0.06,0.10836263
5482,23617,15/9-F-11 B,4321.3,1.0,0.61789334,0.469,0.48207656,0.054,0.10622892
5483,23618,15/9-F-11 B,4321.4,1.0,0.6266359,0.474,0.48708412,0.05,0.10207826
5484,23619,15/9-F-11 B,4321.5,1.0,0.65210396,0.491,0.50578415,0.049,0.0913239
5485,23620,15/9-F-11 B,4321.6,1.0,0.6627039,0.476,0.4886683,0.049,0.09211543
5486,23621,15/9-F-11 B,4321.7,1.0,0.65726376,0.46,0.46991506,0.047,0.096337825
5487,23622,15/9-F-11 B,4321.8,1.0,0.6877761,0.478,0.4901974,0.041,0.0852806
5488,23623,15/9-F-11 B,4321.9,1.0,0.7159059,0.498,0.51280487,0.033,0.07389583
5489,23624,15/9-F-11 B,4322.0,1.0,0.7252892,0.495,0.5088357,0.025,0.0709579
5490,23625,15/9-F-11 B,4322.1,1.0,0.7505476,0.504,0.5182129,0.02,0.06397417
5491,23626,15/9-F-11 B,4322.2,1.0,0.7570736,0.508,0.52231425,0.02,0.062603906
5492,23627,15/9-F-11 B,4322.3,1.0,0.7470203,0.504,0.5177362,0.02,0.06668283
5493,23628,15/9-F-11 B,4322.4,1.0,0.72329134,0.48,0.4907765,0.02,0.07510489
5494,23629,15/9-F-11 B,4322.5,1.0,0.7230245,0.48,0.4908928,0.02,0.07405329
5495,23630,15/9-F-11 B,4322.6,1.0,0.7299992,0.48,0.48995683,0.02,0.07140334
5496,23631,15/9-F-11 B,4322.7,1.0,0.7450994,0.495,0.507355,0.02,0.06504156
5497,23632,15/9-F-11 B,4322.8,1.0,0.75413465,0.502,0.5146835,0.02,0.062635645
5498,23633,15/9-F-11 B,4322.9,1.0,0.7604904,0.505,0.51878095,0.02,0.062488377
5499,23634,15/9-F-11 B,4323.0,1.0,0.7471127,0.507,0.5217787,0.021,0.065618634
5500,23635,15/9-F-11 B,4323.1,1.0,0.72298825,0.492,0.5050698,0.024,0.07432222
5501,23636,15/9-F-11 B,4323.2,1.0,0.697896,0.478,0.48872402,0.021,0.08315942
5502,23637,15/9-F-11 B,4323.3,1.0,0.6920066,0.49,0.50282913,0.02,0.08237639
5503,23638,15/9-F-11 B,4323.4,1.0,0.67817473,0.475,0.48540315,0.02,0.08788863
5504,23639,15/9-F-11 B,4323.5,1.0,0.7051377,0.486,0.49775508,0.02,0.077785045
5505,23640,15/9-F-11 B,4323.6,1.0,0.72818553,0.495,0.5063369,0.02,0.06783733
5506,23641,15/9-F-11 B,4323.7,1.0,0.7350477,0.493,0.5039276,0.02,0.06304
5507,23642,15/9-F-11 B,4323.8,1.0,0.7064544,0.479,0.48898193,0.02,0.06817976
5508,23643,15/9-F-11 B,4323.9,1.0,0.7070269,0.496,0.5086781,0.02,0.06409198
5509,23644,15/9-F-11 B,4324.0,1.0,0.6984064,0.495,0.509167,0.02,0.06562056
5510,23645,15/9-F-11 B,4324.1,1.0,0.69156426,0.495,0.5080893,0.02,0.06786153
5511,23646,15/9-F-11 B,4324.2,1.0,0.7236414,0.521,0.5379276,0.02,0.05859974
5512,23647,15/9-F-11 B,4324.3,1.0,0.75780517,0.541,0.5599127,0.02,0.051850483
5513,23648,15/9-F-11 B,4324.4,1.0,0.75468385,0.54,0.55920756,0.02,0.05434628
5514,23649,15/9-F-11 B,4324.5,1.0,0.75272644,0.541,0.56067157,0.02,0.05666378
5515,23650,15/9-F-11 B,4324.6,1.0,0.7488861,0.544,0.56387347,0.02,0.05919501
5516,23651,15/9-F-11 B,4324.7,1.0,0.72385865,0.526,0.54469454,0.023,0.06834993
5517,23652,15/9-F-11 B,4324.8,1.0,0.7459596,0.545,0.56660104,0.031,0.063213706
5518,23653,15/9-F-11 B,4324.9,1.0,0.7284741,0.533,0.55252475,0.038,0.07047054
5519,23654,15/9-F-11 B,4325.0,1.0,0.7137028,0.52,0.5386009,0.043,0.077791154
5520,23655,15/9-F-11 B,4325.1,1.0,0.7095791,0.52,0.5383756,0.045,0.08061579
5521,23656,15/9-F-11 B,4325.2,1.0,0.71119744,0.524,0.54374313,0.045,0.07971583
5522,23657,15/9-F-11 B,4325.3,1.0,0.71042895,0.522,0.5410309,0.042,0.078963205
5523,23658,15/9-F-11 B,4325.4,1.0,0.70550764,0.509,0.52546823,0.038,0.079960495
5524,23659,15/9-F-11 B,4325.5,1.0,0.77036434,0.551,0.5724704,0.035,0.05946906
5525,23660,15/9-F-11 B,4325.6,1.0,0.7830318,0.561,0.58314264,0.035,0.05540049
5526,23661,15/9-F-11 B,4325.7,1.0,0.7332769,0.516,0.5325415,0.036,0.06938827
5527,23662,15/9-F-11 B,4325.8,1.0,0.7408962,0.516,0.5328237,0.038,0.06698488
5528,23663,15/9-F-11 B,4325.9,1.0,0.72945,0.51,0.52594566,0.04,0.07086778
5529,23664,15/9-F-11 B,4326.0,1.0,0.69680613,0.482,0.4944454,0.043,0.08254349
5530,23665,15/9-F-11 B,4326.1,1.0,0.67691493,0.476,0.4885415,0.049,0.089652345
5531,23666,15/9-F-11 B,4326.2,1.0,0.6876135,0.494,0.5099143,0.056,0.08527364
5532,23667,15/9-F-11 B,4326.3,1.0,0.68639845,0.501,0.5182074,0.061,0.08473085
5533,23668,15/9-F-11 B,4326.4,1.0,0.6631185,0.494,0.51010764,0.061,0.09033054
